seq_id,generation_time_sec,avg_token_latency_ms,throughput_tokens_per_sec,sequence_length,self_perplexity,posthoc_perplexity,memory_usage_mb,seed,temperature,top_k,top_p,batch_size,target_aa_length
seq_00595,3.1439,6.165,162.22,510,3.1859,15.3551,745.82,42,1,0,1,1,510
seq_00596,3.1483,6.173,161.99,510,5.4044,22.0295,745.82,42,1,0,1,1,510
seq_00597,3.141,6.159,162.37,510,2.5277,8.3175,745.82,42,1,0,1,1,510
seq_00598,3.1668,6.209,161.04,510,2.5884,7.7632,745.82,42,1,0,1,1,510
seq_00599,3.1473,6.171,162.05,510,3.2711,12.0224,745.82,42,1,0,1,1,510
seq_00600,3.1501,6.177,161.9,510,4.3438,13.7492,745.82,42,1,0,1,1,510
seq_00601,3.1358,6.149,162.64,510,2.8018,9.0708,745.82,42,1,0,1,1,510
seq_00602,3.1487,6.174,161.97,510,2.6544,7.6736,745.82,42,1,0,1,1,510
seq_00603,1.71,5.245,186.55,319,52.4108,99.4734,687.7,42,1,0,1,1,510
seq_00604,3.1513,6.179,161.84,510,2.9473,9.9956,745.82,42,1,0,1,1,510
seq_00605,3.1436,6.164,162.23,510,4.1662,14.0637,745.82,42,1,0,1,1,510
seq_00606,3.141,6.159,162.37,510,2.7823,10.5896,745.82,42,1,0,1,1,510
seq_00607,3.1452,6.167,162.15,510,2.5882,12.5915,745.82,42,1,0,1,1,510
seq_00608,3.1502,6.177,161.9,510,2.8562,11.0359,745.82,42,1,0,1,1,510
seq_00609,3.1435,6.164,162.24,510,2.9355,11.735,745.82,42,1,0,1,1,510
seq_00610,3.1386,6.154,162.49,510,2.5384,9.4532,745.82,42,1,0,1,1,510
seq_00611,3.1477,6.172,162.02,510,6.4715,16.6154,745.82,42,1,0,1,1,510
seq_00612,3.1768,6.229,160.54,510,2.5686,8.7939,745.82,42,1,0,1,1,510
seq_00613,3.1464,6.169,162.09,510,2.6474,12.2295,745.82,42,1,0,1,1,510
seq_00614,3.1457,6.168,162.13,510,2.9108,12.6976,745.82,42,1,0,1,1,510
seq_00615,3.1463,6.169,162.1,510,2.7628,10.71,745.82,42,1,0,1,1,510
seq_00616,3.1459,6.168,162.12,510,2.8598,11.1293,745.82,42,1,0,1,1,510
seq_00617,3.149,6.175,161.95,510,2.8064,12.8926,745.82,42,1,0,1,1,510
seq_00618,3.1707,6.217,160.85,510,2.829,10.4199,745.82,42,1,0,1,1,510
seq_00619,3.1448,6.166,162.17,510,2.4846,8.908,745.82,42,1,0,1,1,510
seq_00620,3.1518,6.18,161.81,510,3.5405,13.9677,745.82,42,1,0,1,1,510
seq_00621,3.142,6.161,162.32,510,2.6411,8.8623,745.82,42,1,0,1,1,510
seq_00622,3.1471,6.171,162.05,510,2.4599,9.7705,745.82,42,1,0,1,1,510
seq_00623,3.149,6.174,161.96,510,3.3436,13.4237,745.82,42,1,0,1,1,510
seq_00624,3.1608,6.198,161.35,510,2.8633,13.2607,745.82,42,1,0,1,1,510
seq_00625,3.1495,6.175,157.49,496,16.1463,48.0405,745.82,42,1,0,1,1,510
seq_00626,3.1447,6.166,162.18,510,3.073,12.4876,745.82,42,1,0,1,1,510
seq_00627,3.1479,6.172,162.01,510,2.9009,10.628,745.82,42,1,0,1,1,510
seq_00628,3.1517,6.18,161.82,510,2.4862,7.8989,745.82,42,1,0,1,1,510
seq_00629,3.1445,6.166,162.19,510,2.4795,7.1916,745.82,42,1,0,1,1,510
seq_00630,3.1433,6.163,162.25,510,3.8432,10.1574,745.82,42,1,0,1,1,510
seq_00631,3.147,6.171,162.06,510,3.0722,13.5682,745.82,42,1,0,1,1,510
seq_00632,3.149,6.175,161.96,510,2.9768,10.133,745.82,42,1,0,1,1,510
seq_00633,3.1483,6.173,161.99,510,3.5666,13.7735,745.82,42,1,0,1,1,510
seq_00634,3.1455,6.168,162.14,510,2.536,7.932,745.82,42,1,0,1,1,510
seq_00635,3.1493,6.175,161.94,510,2.7374,8.9457,745.82,42,1,0,1,1,510
seq_00636,3.1528,6.182,161.76,510,2.8817,13.2547,745.82,42,1,0,1,1,510
seq_00637,3.1667,6.209,161.05,510,2.5351,10.4869,745.82,42,1,0,1,1,510
seq_00638,3.1442,6.165,162.2,510,2.9159,10.2237,745.82,42,1,0,1,1,510
seq_00639,3.1519,6.18,161.81,510,3.3025,14.596,745.82,42,1,0,1,1,510
seq_00640,3.154,6.184,161.7,510,2.7151,11.31,745.82,42,1,0,1,1,510
seq_00641,3.1621,6.2,161.28,510,3.0355,10.8838,745.82,42,1,0,1,1,510
seq_00642,3.1437,6.164,162.23,510,3.0399,9.9998,745.82,42,1,0,1,1,510
seq_00643,3.1468,6.17,162.07,510,4.0967,9.7512,745.82,42,1,0,1,1,510
seq_00644,3.1556,6.188,161.61,510,2.9653,11.5878,745.82,42,1,0,1,1,510
seq_00645,3.1482,6.173,162.0,510,2.7421,11.0316,745.82,42,1,0,1,1,510
seq_00646,3.1471,6.171,155.7,490,101.5691,185.8869,745.82,42,1,0,1,1,510
seq_00647,3.185,6.245,160.13,510,2.6377,9.2546,745.82,42,1,0,1,1,510
seq_00648,3.1503,6.177,161.25,508,6.1176,29.0504,745.82,42,1,0,1,1,510
seq_00649,3.1456,6.168,161.81,509,10.0701,29.2676,745.82,42,1,0,1,1,510
seq_00650,3.1455,6.168,162.14,510,3.2981,13.1864,745.82,42,1,0,1,1,510
seq_00651,3.1479,6.172,162.01,510,2.8729,9.511,745.82,42,1,0,1,1,510
seq_00652,3.1512,6.179,161.84,510,5.0647,20.506,745.82,42,1,0,1,1,510
seq_00653,3.1544,6.185,161.68,510,2.85,13.3543,745.82,42,1,0,1,1,510
seq_00654,3.1425,6.162,162.29,510,2.6501,10.4729,745.82,42,1,0,1,1,510
seq_00655,3.1489,6.174,161.96,510,2.8584,10.7965,745.82,42,1,0,1,1,510
seq_00656,3.1515,6.179,161.83,510,3.4099,11.0657,745.82,42,1,0,1,1,510
seq_00657,3.1436,6.164,162.23,510,4.4728,20.0219,745.82,42,1,0,1,1,510
seq_00658,3.1442,6.165,162.21,510,3.4166,13.1767,745.82,42,1,0,1,1,510
seq_00659,3.1448,6.166,162.17,510,2.793,13.2588,745.82,42,1,0,1,1,510
seq_00660,3.1794,6.234,159.15,506,3.5712,13.3578,745.82,42,1,0,1,1,510
seq_00661,3.139,6.155,162.47,510,4.0771,16.3906,745.82,42,1,0,1,1,510
seq_00662,3.1462,6.169,162.1,510,5.3264,17.4996,745.82,42,1,0,1,1,510
seq_00663,3.1418,6.16,162.33,510,5.5826,14.6703,745.82,42,1,0,1,1,510
seq_00664,3.1509,6.178,161.22,508,8.665,25.2829,745.82,42,1,0,1,1,510
seq_00665,3.144,6.165,162.22,510,2.962,11.2147,745.82,42,1,0,1,1,510
seq_00666,3.1657,6.207,161.1,510,2.6332,11.068,745.82,42,1,0,1,1,510
seq_00667,3.1519,6.18,161.81,510,2.8339,8.8199,745.82,42,1,0,1,1,510
seq_00668,3.1582,6.193,161.48,510,2.5192,8.1502,745.82,42,1,0,1,1,510
seq_00669,3.1461,6.169,162.1,510,2.6033,11.2603,745.82,42,1,0,1,1,510
seq_00670,3.1788,6.233,160.44,510,6.1189,15.4216,745.82,42,1,0,1,1,510
seq_00671,3.1458,6.168,162.12,510,2.8569,8.5179,745.82,42,1,0,1,1,510
seq_00672,3.1559,6.188,161.6,510,6.6593,22.6201,745.82,42,1,0,1,1,510
seq_00673,3.1408,6.158,162.38,510,3.0493,9.6057,745.82,42,1,0,1,1,510
seq_00674,3.1466,6.17,162.08,510,2.6138,7.9078,745.82,42,1,0,1,1,510
seq_00675,3.1434,6.164,162.24,510,5.4721,20.9915,745.82,42,1,0,1,1,510
seq_00676,3.1947,6.264,159.64,510,2.7155,8.9761,745.82,42,1,0,1,1,510
seq_00677,3.1415,6.16,162.35,510,2.7191,10.8762,745.82,42,1,0,1,1,510
seq_00678,3.145,6.167,162.16,510,2.9352,9.3245,745.82,42,1,0,1,1,510
seq_00679,3.1463,6.169,162.1,510,4.3622,11.8147,745.82,42,1,0,1,1,510
seq_00680,3.1505,6.177,161.88,510,2.9564,8.7698,745.82,42,1,0,1,1,510
seq_00681,3.1399,6.157,162.43,510,2.553,10.2799,745.82,42,1,0,1,1,510
seq_00682,3.1436,6.164,162.24,510,2.5526,8.9789,745.82,42,1,0,1,1,510
seq_00683,3.1445,6.166,162.19,510,2.8524,11.7707,745.82,42,1,0,1,1,510
seq_00684,3.1571,6.19,161.54,510,3.1658,17.1519,745.82,42,1,0,1,1,510
seq_00685,3.1405,6.158,162.39,510,3.193,11.118,745.82,42,1,0,1,1,510
seq_00686,3.1506,6.178,161.87,510,3.025,10.2875,745.82,42,1,0,1,1,510
seq_00687,3.1503,6.177,161.89,510,2.713,7.8362,745.82,42,1,0,1,1,510
seq_00688,3.1564,6.189,161.58,510,2.7947,8.3267,745.82,42,1,0,1,1,510
seq_00689,3.1635,6.203,161.21,510,2.6295,7.5855,745.82,42,1,0,1,1,510
seq_00690,3.1531,6.183,161.74,510,3.0881,12.5963,745.82,42,1,0,1,1,510
seq_00691,3.152,6.18,161.8,510,2.5762,8.5308,745.82,42,1,0,1,1,510
seq_00692,3.154,6.184,159.48,503,34.4093,70.7169,745.82,42,1,0,1,1,510
seq_00693,3.1486,6.174,161.98,510,3.2119,13.9752,745.82,42,1,0,1,1,510
seq_00694,3.1488,6.174,161.97,510,2.6861,9.6074,745.82,42,1,0,1,1,510
seq_00695,3.1979,6.27,159.48,510,2.7848,12.1597,745.82,42,1,0,1,1,510
seq_00696,3.1603,6.197,161.38,510,2.6709,11.6424,745.82,42,1,0,1,1,510
seq_00697,3.1557,6.188,161.61,510,3.2153,14.8156,745.82,42,1,0,1,1,510
seq_00698,3.1519,6.18,161.81,510,2.668,9.5272,745.82,42,1,0,1,1,510
seq_00699,3.1469,6.17,162.06,510,5.7524,17.3161,745.82,42,1,0,1,1,510
seq_00700,3.1539,6.184,161.71,510,3.4112,13.2951,745.82,42,1,0,1,1,510
seq_00701,3.1575,6.191,161.52,510,2.4945,8.0921,745.82,42,1,0,1,1,510
seq_00702,3.1469,6.17,162.06,510,3.2399,13.1932,745.82,42,1,0,1,1,510
seq_00703,3.1473,6.171,162.04,510,3.1629,10.794,745.82,42,1,0,1,1,510
seq_00704,3.1468,6.17,162.07,510,3.1134,10.6695,745.82,42,1,0,1,1,510
seq_00705,3.1443,6.165,162.2,510,2.8514,12.0358,745.82,42,1,0,1,1,510
seq_00706,3.1452,6.167,162.15,510,3.8974,15.963,745.82,42,1,0,1,1,510
seq_00707,3.1516,6.18,161.82,510,2.8546,12.7082,745.82,42,1,0,1,1,510
seq_00708,3.1576,6.191,161.51,510,2.5074,8.3343,745.82,42,1,0,1,1,510
seq_00709,3.1461,6.169,162.11,510,3.4663,8.8923,745.82,42,1,0,1,1,510
seq_00710,3.1465,6.17,162.08,510,3.0121,10.4982,745.82,42,1,0,1,1,510
seq_00711,3.1498,6.176,161.91,510,5.0001,12.2033,745.82,42,1,0,1,1,510
seq_00712,3.152,6.18,161.8,510,2.7245,10.6857,745.82,42,1,0,1,1,510
seq_00713,3.1492,6.175,161.95,510,5.4577,24.5711,745.82,42,1,0,1,1,510
seq_00714,3.1739,6.223,160.69,510,3.0339,10.092,745.82,42,1,0,1,1,510
seq_00715,3.1449,6.167,162.17,510,2.8206,8.3663,745.82,42,1,0,1,1,510
seq_00716,3.1524,6.181,161.78,510,2.6591,9.0032,745.82,42,1,0,1,1,510
seq_00717,3.1434,6.163,162.25,510,2.7546,13.7488,745.82,42,1,0,1,1,510
seq_00718,3.148,6.172,162.01,510,3.3497,9.8628,745.82,42,1,0,1,1,510
seq_00719,3.1475,6.172,162.03,510,3.108,14.8315,745.82,42,1,0,1,1,510
seq_00720,3.1586,6.193,161.46,510,2.6633,9.6704,745.82,42,1,0,1,1,510
seq_00721,3.1522,6.181,161.79,510,2.9941,13.4329,745.82,42,1,0,1,1,510
seq_00722,3.1548,6.186,161.66,510,3.2817,12.3393,745.82,42,1,0,1,1,510
seq_00723,3.1576,6.191,160.56,507,11.6945,36.7969,745.82,42,1,0,1,1,510
seq_00724,3.1778,6.231,160.49,510,3.6388,16.0116,745.82,42,1,0,1,1,510
seq_00725,3.1475,6.172,162.03,510,3.0546,8.8615,745.82,42,1,0,1,1,510
seq_00726,3.1536,6.184,161.72,510,3.7166,15.6929,745.82,42,1,0,1,1,510
seq_00727,3.1454,6.168,162.14,510,2.5402,9.3029,745.82,42,1,0,1,1,510
seq_00728,3.1512,6.179,161.84,510,2.5982,10.4535,745.82,42,1,0,1,1,510
seq_00729,3.1436,6.164,162.23,510,2.4408,8.9664,745.82,42,1,0,1,1,510
seq_00730,3.1445,6.166,162.19,510,3.1551,11.0428,745.82,42,1,0,1,1,510
seq_00731,3.1456,6.168,162.13,510,3.0735,10.0467,745.82,42,1,0,1,1,510
seq_00732,3.1551,6.187,161.64,510,2.9101,10.0165,745.82,42,1,0,1,1,510
seq_00733,3.141,6.159,162.37,510,2.5677,8.843,745.82,42,1,0,1,1,510
seq_00734,2.3478,5.699,170.37,400,73.4359,150.8419,716.22,42,1,0,1,1,510
seq_00735,3.1458,6.168,162.12,510,2.8124,14.2609,745.82,42,1,0,1,1,510
seq_00736,3.1514,6.179,161.84,510,2.8865,11.2701,745.82,42,1,0,1,1,510
seq_00737,3.1689,6.213,160.94,510,3.1418,13.9507,745.82,42,1,0,1,1,510
seq_00738,3.1433,6.163,162.25,510,2.4677,8.6348,745.82,42,1,0,1,1,510
seq_00739,3.1529,6.182,161.76,510,2.9353,10.4404,745.82,42,1,0,1,1,510
seq_00740,3.1501,6.177,161.9,510,2.8489,10.5291,745.82,42,1,0,1,1,510
seq_00741,3.1375,6.152,162.55,510,2.8515,11.3568,745.82,42,1,0,1,1,510
seq_00742,3.1491,6.175,161.95,510,2.8493,8.5701,745.82,42,1,0,1,1,510
seq_00743,3.1725,6.221,160.76,510,2.8575,8.9305,745.82,42,1,0,1,1,510
seq_00744,3.1542,6.185,161.69,510,5.5302,17.7014,745.82,42,1,0,1,1,510
seq_00745,3.1428,6.162,162.28,510,3.1196,11.3623,745.82,42,1,0,1,1,510
seq_00746,3.1397,6.156,162.44,510,2.924,10.6392,745.82,42,1,0,1,1,510
seq_00747,3.1677,6.211,161.0,510,3.0479,10.8262,745.82,42,1,0,1,1,510
seq_00748,3.1533,6.183,161.74,510,2.7443,8.0165,745.82,42,1,0,1,1,510
seq_00749,3.1505,6.177,161.88,510,3.4722,14.4947,745.82,42,1,0,1,1,510
seq_00750,3.1476,6.172,162.03,510,2.9095,9.7497,745.82,42,1,0,1,1,510
seq_00751,3.15,6.177,161.58,509,5.4706,17.5461,745.82,42,1,0,1,1,510
seq_00752,3.1507,6.178,161.87,510,2.5529,8.1649,745.82,42,1,0,1,1,510
seq_00753,3.1671,6.21,161.03,510,2.9461,15.9258,745.82,42,1,0,1,1,510
seq_00754,3.1422,6.161,161.67,508,9.1758,27.3384,745.82,42,1,0,1,1,510
seq_00755,3.1479,6.172,162.01,510,2.9049,9.9287,745.82,42,1,0,1,1,510
seq_00756,3.1484,6.173,161.35,508,13.9964,44.031,745.82,42,1,0,1,1,510
seq_00757,3.1461,6.169,162.11,510,4.3189,13.2499,745.82,42,1,0,1,1,510
seq_00758,3.146,6.169,162.11,510,3.0366,11.3587,745.82,42,1,0,1,1,510
seq_00759,3.1575,6.191,161.52,510,2.547,8.5311,745.82,42,1,0,1,1,510
seq_00760,3.1499,6.176,161.91,510,2.9152,12.4403,745.82,42,1,0,1,1,510
seq_00761,3.1498,6.176,161.6,509,6.2425,21.8222,745.82,42,1,0,1,1,510
seq_00762,3.1457,6.168,162.13,510,3.0689,10.482,745.82,42,1,0,1,1,510
seq_00763,3.1434,6.164,162.24,510,5.0576,18.5089,745.82,42,1,0,1,1,510
seq_00764,3.1497,6.176,161.92,510,3.0293,16.1184,745.82,42,1,0,1,1,510
seq_00765,3.1377,6.152,162.54,510,3.2262,11.5526,745.82,42,1,0,1,1,510
seq_00766,3.1671,6.21,161.03,510,3.0746,12.9436,745.82,42,1,0,1,1,510
seq_00767,3.151,6.178,161.22,508,4.7952,16.0454,745.82,42,1,0,1,1,510
seq_00768,3.1543,6.185,161.69,510,2.8234,13.6563,745.82,42,1,0,1,1,510
seq_00769,3.1417,6.16,162.33,510,3.0576,13.68,745.82,42,1,0,1,1,510
seq_00770,3.1441,6.165,162.21,510,3.1226,12.8893,745.82,42,1,0,1,1,510
seq_00771,3.1494,6.175,161.94,510,2.6556,9.5569,745.82,42,1,0,1,1,510
seq_00772,3.1711,6.218,160.83,510,2.933,12.1625,745.82,42,1,0,1,1,510
seq_00773,3.1423,6.161,162.3,510,3.0763,17.8447,745.82,42,1,0,1,1,510
seq_00774,3.1476,6.172,162.03,510,2.0229,5.2809,745.82,42,1,0,1,1,510
seq_00775,3.1441,6.165,162.21,510,3.6988,16.2633,745.82,42,1,0,1,1,510
seq_00776,3.1786,6.232,160.45,510,2.7351,10.0472,745.82,42,1,0,1,1,510
seq_00777,3.1498,6.176,161.92,510,2.7157,11.6293,745.82,42,1,0,1,1,510
seq_00778,3.1616,6.199,161.31,510,5.4707,14.6076,745.82,42,1,0,1,1,510
seq_00779,3.1485,6.174,161.98,510,2.6093,9.5238,745.82,42,1,0,1,1,510
seq_00780,3.1586,6.193,161.46,510,2.8884,9.2108,745.82,42,1,0,1,1,510
seq_00781,3.1459,6.168,162.12,510,3.1638,14.3747,745.82,42,1,0,1,1,510
seq_00782,3.1721,6.22,160.14,508,5.5138,16.2434,745.82,42,1,0,1,1,510
seq_00783,3.146,6.169,162.11,510,2.665,8.3157,745.82,42,1,0,1,1,510
seq_00784,3.1559,6.188,161.28,509,7.2917,20.2113,745.82,42,1,0,1,1,510
seq_00785,3.1429,6.162,162.27,510,2.6563,12.1455,745.82,42,1,0,1,1,510
seq_00786,3.1441,6.165,161.89,509,5.3111,20.7929,745.82,42,1,0,1,1,510
seq_00787,0.0184,4.6,217.41,4,18.9491,22.0409,598.69,42,1,0,1,1,510
seq_00788,3.1505,6.177,161.88,510,3.0321,12.6141,745.82,42,1,0,1,1,510
seq_00789,3.1442,6.165,162.2,510,2.777,15.6175,745.82,42,1,0,1,1,510
seq_00790,3.1464,6.169,162.09,510,2.6108,8.7971,745.82,42,1,0,1,1,510
seq_00791,3.1468,6.17,162.07,510,3.396,11.2173,745.82,42,1,0,1,1,510
seq_00792,3.1545,6.185,161.67,510,2.7566,9.1848,745.82,42,1,0,1,1,510
seq_00793,3.1534,6.183,161.73,510,2.9561,13.126,745.82,42,1,0,1,1,510
seq_00794,3.1528,6.182,161.76,510,3.1419,9.4707,745.82,42,1,0,1,1,510
seq_00795,3.1561,6.188,161.59,510,3.0384,12.8479,745.82,42,1,0,1,1,510
seq_00796,3.177,6.229,160.53,510,2.8971,12.5702,745.82,42,1,0,1,1,510
seq_00797,3.1427,6.162,162.28,510,2.5053,8.3029,745.82,42,1,0,1,1,510
seq_00798,3.1547,6.186,161.66,510,3.3287,11.968,745.82,42,1,0,1,1,510
seq_00799,3.1455,6.168,162.13,510,2.9584,12.1393,745.82,42,1,0,1,1,510
seq_00800,3.153,6.182,161.75,510,2.6257,9.9341,745.82,42,1,0,1,1,510
seq_00801,1.9645,5.427,182.24,358,28.0911,59.5053,697.83,42,1,0,1,1,510
seq_00802,3.1447,6.166,162.18,510,2.8404,10.8218,745.82,42,1,0,1,1,510
seq_00803,3.1496,6.176,159.38,502,25.3574,52.5234,745.82,42,1,0,1,1,510
seq_00804,3.1521,6.181,161.8,510,2.5762,9.398,745.82,42,1,0,1,1,510
seq_00805,3.141,6.159,162.37,510,3.3448,15.1685,745.82,42,1,0,1,1,510
seq_00806,3.1817,6.239,160.29,510,3.0071,11.471,745.82,42,1,0,1,1,510
seq_00807,3.1452,6.167,162.15,510,2.8615,10.1791,745.82,42,1,0,1,1,510
seq_00808,3.1534,6.183,161.73,510,2.95,11.3049,745.82,42,1,0,1,1,510
seq_00809,3.1429,6.163,162.27,510,3.0089,11.1072,745.82,42,1,0,1,1,510
seq_00810,3.1448,6.166,162.17,510,3.5413,11.1086,745.82,42,1,0,1,1,510
seq_00811,3.1416,6.16,162.34,510,2.993,12.0833,745.82,42,1,0,1,1,510
seq_00812,3.1755,6.226,160.61,510,2.7217,11.4518,745.82,42,1,0,1,1,510
seq_00813,3.146,6.169,162.11,510,2.7833,11.9958,745.82,42,1,0,1,1,510
seq_00814,3.1514,6.179,161.83,510,2.5407,8.6767,745.82,42,1,0,1,1,510
seq_00815,3.1436,6.164,162.23,510,2.5385,7.8602,745.82,42,1,0,1,1,510
seq_00816,3.1505,6.178,161.88,510,3.7749,14.0317,745.82,42,1,0,1,1,510
seq_00817,3.1434,6.163,162.25,510,2.9055,11.756,745.82,42,1,0,1,1,510
seq_00818,3.153,6.182,161.75,510,2.6238,11.1753,745.82,42,1,0,1,1,510
seq_00819,3.1477,6.172,162.02,510,3.0778,13.3382,745.82,42,1,0,1,1,510
seq_00820,3.1528,6.182,161.76,510,2.7115,8.9456,745.82,42,1,0,1,1,510
seq_00821,3.1462,6.169,162.1,510,4.9268,15.2028,745.82,42,1,0,1,1,510
seq_00822,3.1515,6.179,161.83,510,3.1759,15.1061,745.82,42,1,0,1,1,510
seq_00823,3.1517,6.18,161.82,510,2.8472,10.1149,745.82,42,1,0,1,1,510
seq_00824,2.3812,5.738,174.28,415,3.1752,13.2657,716.22,42,1,0,1,1,510
seq_00825,3.147,6.171,162.06,510,3.9636,15.8382,745.82,42,1,0,1,1,510
seq_00826,3.1416,6.16,162.34,510,2.7767,10.662,745.82,42,1,0,1,1,510
seq_00827,3.1486,6.174,161.97,510,2.9678,10.3419,745.82,42,1,0,1,1,510
seq_00828,3.1635,6.203,160.9,509,4.133,16.4325,745.82,42,1,0,1,1,510
seq_00829,3.1431,6.163,162.26,510,2.9499,9.7048,745.82,42,1,0,1,1,510
seq_00830,3.1495,6.175,161.93,510,2.6752,8.1655,745.82,42,1,0,1,1,510
seq_00831,3.1506,6.178,161.88,510,2.6912,9.883,745.82,42,1,0,1,1,510
seq_00832,3.1528,6.182,160.17,505,34.582,80.725,745.82,42,1,0,1,1,510
seq_00833,3.1434,6.164,162.24,510,2.2987,6.8265,745.82,42,1,0,1,1,510
seq_00834,3.1377,6.152,161.9,508,4.0468,14.0417,745.82,42,1,0,1,1,510
seq_00835,3.1755,6.226,160.6,510,2.9376,15.5626,745.82,42,1,0,1,1,510
seq_00836,3.153,6.182,161.75,510,4.6919,17.6959,745.82,42,1,0,1,1,510
seq_00837,3.1491,6.175,161.95,510,2.5186,9.4787,745.82,42,1,0,1,1,510
seq_00838,3.148,6.173,162.01,510,3.055,10.8906,745.82,42,1,0,1,1,510
seq_00839,3.1517,6.18,161.82,510,2.9677,9.3254,745.82,42,1,0,1,1,510
seq_00840,1.6748,5.217,182.71,306,395.8165,1003.2388,684.11,42,1,0,1,1,510
seq_00841,3.1455,6.168,162.14,510,2.8223,10.219,745.82,42,1,0,1,1,510
seq_00842,3.1461,6.169,162.1,510,2.5732,8.9735,745.82,42,1,0,1,1,510
seq_00843,3.147,6.171,162.06,510,2.8911,13.6817,745.82,42,1,0,1,1,510
seq_00844,3.1513,6.179,161.84,510,2.77,11.5058,745.82,42,1,0,1,1,510
seq_00845,3.1694,6.215,160.91,510,2.8406,11.4861,745.82,42,1,0,1,1,510
seq_00846,3.1433,6.163,162.25,510,2.8724,14.5684,745.82,42,1,0,1,1,510
seq_00847,3.1512,6.179,161.84,510,4.0698,15.4501,745.82,42,1,0,1,1,510
seq_00848,3.1514,6.179,161.83,510,2.9071,15.306,745.82,42,1,0,1,1,510
seq_00849,3.1531,6.183,161.43,509,5.9359,16.9968,745.82,42,1,0,1,1,510
seq_00850,3.1493,6.175,161.94,510,2.7222,12.7648,745.82,42,1,0,1,1,510
seq_00851,3.1694,6.215,160.91,510,5.8171,17.9662,745.82,42,1,0,1,1,510
seq_00852,3.1579,6.192,161.5,510,2.7147,11.2283,745.82,42,1,0,1,1,510
seq_00853,3.149,6.175,161.95,510,3.4376,11.9258,745.82,42,1,0,1,1,510
seq_00854,3.1513,6.179,161.84,510,2.509,7.3094,745.82,42,1,0,1,1,510
seq_00855,3.1743,6.224,160.66,510,2.9535,8.9169,745.82,42,1,0,1,1,510
seq_00856,3.1507,6.178,161.87,510,3.2233,15.6149,745.82,42,1,0,1,1,510
seq_00857,3.1593,6.195,161.43,510,2.8105,11.5544,745.82,42,1,0,1,1,510
seq_00858,3.1444,6.166,162.19,510,2.3374,11.3833,745.82,42,1,0,1,1,510
seq_00859,3.1508,6.178,161.86,510,3.101,8.8229,745.82,42,1,0,1,1,510
seq_00860,3.1494,6.175,161.94,510,2.7689,9.4098,745.82,42,1,0,1,1,510
seq_00861,3.1699,6.215,160.89,510,2.8328,9.4899,745.82,42,1,0,1,1,510
seq_00862,3.1431,6.163,162.26,510,2.8747,8.0694,745.82,42,1,0,1,1,510
seq_00863,3.1476,6.172,162.03,510,3.0104,10.5886,745.82,42,1,0,1,1,510
seq_00864,3.1535,6.183,161.73,510,2.6604,11.0741,745.82,42,1,0,1,1,510
seq_00865,3.1471,6.171,161.42,508,7.9242,22.4493,745.82,42,1,0,1,1,510
seq_00866,3.1473,6.171,162.05,510,3.0184,11.409,745.82,42,1,0,1,1,510
seq_00867,3.1488,6.174,161.65,509,5.6203,20.3921,745.82,42,1,0,1,1,510
seq_00868,3.1488,6.174,161.97,510,2.9383,12.6392,745.82,42,1,0,1,1,510
seq_00869,3.1463,6.169,162.09,510,2.9444,14.4485,745.82,42,1,0,1,1,510
seq_00870,3.1678,6.211,161.0,510,2.5904,9.3814,745.82,42,1,0,1,1,510
seq_00871,3.1514,6.179,161.84,510,2.7608,10.687,745.82,42,1,0,1,1,510
seq_00872,3.1531,6.183,161.75,510,2.9277,12.0094,745.82,42,1,0,1,1,510
seq_00873,3.1391,6.155,162.47,510,2.4859,8.6331,745.82,42,1,0,1,1,510
seq_00874,3.1943,6.263,159.66,510,4.8072,15.8434,745.82,42,1,0,1,1,510
seq_00875,3.151,6.178,161.85,510,2.7774,9.6018,745.82,42,1,0,1,1,510
seq_00876,3.1494,6.175,161.94,510,2.3591,8.2436,745.82,42,1,0,1,1,510
seq_00877,3.1439,6.165,162.22,510,2.7639,8.839,745.82,42,1,0,1,1,510
seq_00878,3.1441,6.165,162.21,510,3.2486,14.1228,745.82,42,1,0,1,1,510
seq_00879,3.1476,6.172,162.03,510,2.6529,11.603,745.82,42,1,0,1,1,510
seq_00880,3.1799,6.235,160.38,510,2.6743,8.6713,745.82,42,1,0,1,1,510
seq_00881,3.1457,6.168,158.63,499,38.2139,103.2562,745.82,42,1,0,1,1,510
seq_00882,3.1475,6.172,162.03,510,2.8858,8.7459,745.82,42,1,0,1,1,510
seq_00883,3.1444,6.166,162.19,510,2.8818,9.3308,745.82,42,1,0,1,1,510
seq_00884,3.1528,6.182,161.76,510,2.0485,4.5703,745.82,42,1,0,1,1,510
seq_00885,3.1458,6.168,162.12,510,2.8035,10.9619,745.82,42,1,0,1,1,510
seq_00886,3.1562,6.189,161.59,510,2.871,12.4604,745.82,42,1,0,1,1,510
seq_00887,3.1515,6.179,161.83,510,3.3306,15.9726,745.82,42,1,0,1,1,510
seq_00888,3.1558,6.188,161.61,510,2.2611,6.8636,745.82,42,1,0,1,1,510
seq_00889,3.1504,6.177,161.88,510,2.7756,9.1686,745.82,42,1,0,1,1,510
seq_00890,3.1471,6.171,162.05,510,2.8069,10.9872,745.82,42,1,0,1,1,510
seq_00891,3.1458,6.168,162.12,510,2.8016,9.6042,745.82,42,1,0,1,1,510
